projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-757 Amd SCO-712 3PG Refresh,65,V1,SIGNINGTIME,2025-08-07,2025-08-18,12,8,Aug 6/25 - V1 sent to Province,Aug 18/25 - Adobe Sign,Version number was inferred as V1 because the source event did not name a version. | Signing/final workflow inferred after a Province send/submission with no explicit next-version return.,"The next meaningful event after the Province send was signing/final/completed, so no new CSBC editing version was invented.","Aug 18/25 - Adobe Sign
Aug 6/25 - V1 sent to Province
Aug 5/25 - with Cathy"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-760 Amd SCO-739 MCCS,66,V1,ADSL,2025-09-03,2025-09-03,1,1,Sep 3/25 - V1 sent to Province,Sep 3/25 - V1 sent to Province,,"The send/submission date is counted with the sender, per Sam.","Sept 10/25 - Adobe Sign
Sept 3/25 - V1 sent to Province"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-760 Amd SCO-739 MCCS,66,V1,SIGNINGTIME,2025-09-04,2025-09-10,7,5,Sep 3/25 - V1 sent to Province,Sep 10/25 - Adobe Sign,Signing/final workflow inferred after a Province send/submission with no explicit next-version return.,"The next meaningful event after the Province send was signing/final/completed, so no new CSBC editing version was invented.","Sept 10/25 - Adobe Sign
Sept 3/25 - V1 sent to Province"
OpenShift GPU Enablement,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-765 GPU Enablement on Openshift Pilot,67,V1,ADSL,2025-11-03,2025-11-24,22,16,Nov 3/25 - hold for further changes to SOW,Nov 24/25 - V1 sent to Province,,"The send/submission date is counted with the sender, per Sam.","Dec 10/25 - Adobe Sign
Dec 9/25 - V2 rec'd; V3 sent to Province
Nov 24/25 - V1 sent to Province
Nov 13/25 - with Rian / Cathy
Nov 4/25 - early start approved by Emma 
Nov 3/25 - hold for further changes to SOW"
OpenShift GPU Enablement,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-765 GPU Enablement on Openshift Pilot,67,V2,CSBC,2025-11-25,2025-12-09,15,11,Nov 24/25 - V1 sent to Province,Dec 9/25 - V2 rec'd,,Province/CSBC owned the returned version until the return/received date.,"Dec 10/25 - Adobe Sign
Dec 9/25 - V2 rec'd; V3 sent to Province
Nov 24/25 - V1 sent to Province
Nov 13/25 - with Rian / Cathy
Nov 4/25 - early start approved by Emma 
Nov 3/25 - hold for further changes to SOW"
OpenShift GPU Enablement,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-765 GPU Enablement on Openshift Pilot,67,V3,ADSL,2025-12-09,2025-12-09,1,1,Dec 9/25 - V3 sent to Province,Dec 9/25 - V3 sent to Province,,"The send/submission date is counted with the sender, per Sam.","Dec 10/25 - Adobe Sign
Dec 9/25 - V2 rec'd; V3 sent to Province
Nov 24/25 - V1 sent to Province
Nov 13/25 - with Rian / Cathy
Nov 4/25 - early start approved by Emma 
Nov 3/25 - hold for further changes to SOW"
OpenShift GPU Enablement,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-765 GPU Enablement on Openshift Pilot,67,V3,SIGNINGTIME,2025-12-10,2025-12-10,1,1,Dec 9/25 - V3 sent to Province,Dec 10/25 - Adobe Sign,Signing/final workflow inferred after a Province send/submission with no explicit next-version return.,"The next meaningful event after the Province send was signing/final/completed, so no new CSBC editing version was invented.","Dec 10/25 - Adobe Sign
Dec 9/25 - V2 rec'd; V3 sent to Province
Nov 24/25 - V1 sent to Province
Nov 13/25 - with Rian / Cathy
Nov 4/25 - early start approved by Emma 
Nov 3/25 - hold for further changes to SOW"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-768 Amd SCO-712 3PG Refresh,68,V1,ADSL,2025-11-24,2025-11-25,2,2,Nov 24/25 - with Erwin / Cathy,Nov 25/25 - V1 sent to Province,Version number was inferred as V1 because the source event did not name a version.,"The send/submission date is counted with the sender, per Sam.","Dec 9/25 - Adobe Sign
Nov 25/25 - V1 sent to Province
Nov 24/25 - with Erwin / Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-768 Amd SCO-712 3PG Refresh,68,V1,SIGNINGTIME,2025-11-26,2025-12-09,14,10,Nov 25/25 - V1 sent to Province,Dec 9/25 - Adobe Sign,Version number was inferred as V1 because the source event did not name a version. | Signing/final workflow inferred after a Province send/submission with no explicit next-version return.,"The next meaningful event after the Province send was signing/final/completed, so no new CSBC editing version was invented.","Dec 9/25 - Adobe Sign
Nov 25/25 - V1 sent to Province
Nov 24/25 - with Erwin / Cathy"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-773 Amd SCO-735 MCCS Srvc Exp,69,V1,ADSL,2026-01-20,2026-01-20,1,1,Jan 20/26 - V1 sent to Province,Jan 20/26 - V1 sent to Province,One or more status lines did not match the expected date format and may have been ignored.,"The send/submission date is counted with the sender, per Sam.","Feb 2/26 - Adobe Sign
Jan 20/26 - V1 sent to Province 
Waiting for breakdown of additional hours by role"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-773 Amd SCO-735 MCCS Srvc Exp,69,V1,SIGNINGTIME,2026-01-21,2026-02-02,13,9,Jan 20/26 - V1 sent to Province,Feb 2/26 - Adobe Sign,One or more status lines did not match the expected date format and may have been ignored. | Signing/final workflow inferred after a Province send/submission with no explicit next-version return.,"The next meaningful event after the Province send was signing/final/completed, so no new CSBC editing version was invented.","Feb 2/26 - Adobe Sign
Jan 20/26 - V1 sent to Province 
Waiting for breakdown of additional hours by role"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-775 Amend 712 3PG Refresh,70,V1,ADSL,2026-01-16,2026-01-21,6,4,Jan 16/26 - with Dor / Cathy,Jan 21/26 - V1 sent to the Province,Version number was inferred as V1 because the source event did not name a version.,"The send/submission date is counted with the sender, per Sam.","Feb 3/26 - Completed
Feb 2/26 - Adobe Sign
Jan 30/26 - V2 sent to ESIT-AS
Jan 21/26 - V1 sent to the Province
Jan 21/26 - with Sian
Jan 16/26 - with Dor / Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-775 Amend 712 3PG Refresh,70,V2,CSBC,2026-01-22,2026-01-29,8,6,Jan 21/26 - V1 sent to the Province,Jan 30/26 - V2 sent to ESIT-AS,Version number was inferred as V1 because the source event did not name a version. | Inferred CSBC interval after Province submission because the next concrete event was ADSL/internal work on 2026-01-30. | Same version V2 appears with both ADSL and CSBC in this generated output; Lori should confirm because this is usually impossible.,"Province had the document after a submission, then ADSL/internal work resumed before the next submission/signing event.","Feb 3/26 - Completed
Feb 2/26 - Adobe Sign
Jan 30/26 - V2 sent to ESIT-AS
Jan 21/26 - V1 sent to the Province
Jan 21/26 - with Sian
Jan 16/26 - with Dor / Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-775 Amend 712 3PG Refresh,70,V3,ADSL,2026-01-30,2026-02-01,3,1,Jan 30/26 - V2 sent to ESIT-AS,Feb 2/26 - Adobe Sign,Version number was inferred as V1 because the source event did not name a version. | Same version V2 appears with both ADSL and CSBC in this generated output; Lori should confirm because this is usually impossible. | Version label normalized from V2 to V3 to avoid assigning the same version to both ADSL and CSBC.,"Version labels were normalized by ownership turn: after CSBC has a version, the next ADSL work is treated as the next version even if Lori shorthand repeats the received version label.","Feb 3/26 - Completed
Feb 2/26 - Adobe Sign
Jan 30/26 - V2 sent to ESIT-AS
Jan 21/26 - V1 sent to the Province
Jan 21/26 - with Sian
Jan 16/26 - with Dor / Cathy"
3PG Refresh,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-775 Amend 712 3PG Refresh,70,V3,SIGNINGTIME,2026-02-02,2026-02-02,1,1,Feb 2/26 - Adobe Sign,Feb 2/26 - Adobe Sign,Version number was inferred as V1 because the source event did not name a version. | SIGNINGTIME version label normalized from V2 to V3 so signing attaches to the last real editing version.,Signing/final workflow was separated from normal ADSL/CSBC editing ownership.,"Feb 3/26 - Completed
Feb 2/26 - Adobe Sign
Jan 30/26 - V2 sent to ESIT-AS
Jan 21/26 - V1 sent to the Province
Jan 21/26 - with Sian
Jan 16/26 - with Dor / Cathy"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V1,ADSL,2025-10-02,2025-10-08,7,5,Oct 2/25 - with Cathy/Killian,Oct 8/25 - V1 sent to Province,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version.,"The send/submission date is counted with the sender, per Sam.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V2,CSBC,2025-10-09,2025-10-21,13,9,Oct 8/25 - V1 sent to Province,Oct 22/25 - V1.1 with Killian / Cathy,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version. | Inferred CSBC interval after Province submission because the next concrete event was ADSL/internal work on 2025-10-22.,"Province had the document after a submission, then ADSL/internal work resumed before the next submission/signing event.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V1.1,ADSL,2025-10-22,2025-10-27,6,4,Oct 22/25 - V1.1 with Killian / Cathy,Oct 27/25 - V1.1 sent to Province,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version.,"The send/submission date is counted with the sender, per Sam.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V2,CSBC,2025-10-28,2025-11-03,7,5,Oct 27/25 - V1.1 sent to Province,Nov 4/25 - Sam confirmed which VC get standup fee,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version. | Inferred CSBC interval after Province submission because the next concrete event was ADSL/internal work on 2025-11-04.,"Province had the document after a submission, then ADSL/internal work resumed before the next submission/signing event.","Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V3,ADSL,2025-11-04,2025-11-20,17,13,Nov 4/25 - Sam confirmed which VC get standup fee,Nov 21/25 - Adobe Sign,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version. | Version number was inferred as V3 from an unversioned ADSL/internal event.,,"Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-083 MCCS Virtual Connections,71,V3,SIGNINGTIME,2025-11-21,2025-11-21,1,1,Nov 21/25 - Adobe Sign,Nov 21/25 - Adobe Sign,Decimal/interim version numbers appear; confirm the intended version labels. | Version number was inferred as V1 because the source event did not name a version. | Version number was inferred as V3 from an unversioned ADSL/internal event.,Signing/final workflow was separated from normal ADSL/CSBC editing ownership.,"Nov 21/25 - Adobe Sign
Nov 4/25 - Sam confirmed which VC get standup fee
Oct 27/25 - V1.1 sent to Province
Oct 24/25 - V1.1 with Shane/Cathy
Oct 22/25 - V1.1 with Killian / Cathy
Oct 8/25 - V1 sent to Province
Oct 2/25 - with Cathy/Killian"
MCCS - Service Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,CR-CAP-087 MCCS Azure VCs,72,V1,ADSL,2025-11-14,2025-11-18,5,3,Nov 14/25 - with Yale / Cathy,Nov 18/25 - V1 sent to Province,Version number was inferred as V1 because the source event did not name a version.,"The send/submission date is counted with the sender, per Sam.","Dec 2/25 - re-sent to Adobe Sign
Nov 27/25 - Adobe Sign
Nov 18/25 - V1 sent to Province
Nov 14/25 - with Yale / Cathy"
