projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-610 Amd SCO-592 Zscaler Design-Init 2,37,V1,ADSL,2024-02-21,2024-02-22,2,2,Feb 21/24 - with Erwin,Feb 22/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Mar 8/24 - Signed
Feb 22/24 - V1 sent to Province
Feb 21/24 - with Erwin"
Zscaler Initiative 1 and 2,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-610 Amd SCO-592 Zscaler Design-Init 2,37,V1,SIGNINGTIME,2024-02-23,2024-03-08,15,11,Feb 22/24 - V1 sent to Province,Mar 8/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Mar 8/24 - Signed
Feb 22/24 - V1 sent to Province
Feb 21/24 - with Erwin"
Microsoft Defender for Endpoint (MDE) Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-639 MS Defender Ph1,38,V1,ADSL,2024-05-15,2024-05-15,1,1,May 15/24 - V1 sent to Province,May 15/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","May 28/24 - Signed
May 22/24 - V3 sent to Province
May 21/24 - V2.1 rec'd
May 15/24 - V1 sent to Province"
Microsoft Defender for Endpoint (MDE) Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-639 MS Defender Ph1,38,V2,CSBC,2024-05-16,2024-05-21,6,4,May 15/24 - V1 sent to Province,May 21/24 - V2.1 rec'd,,Province held the document after the prior send until the next explicit or inferred hand-back.,"May 28/24 - Signed
May 22/24 - V3 sent to Province
May 21/24 - V2.1 rec'd
May 15/24 - V1 sent to Province"
Microsoft Defender for Endpoint (MDE) Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-639 MS Defender Ph1,38,V3,ADSL,2024-05-22,2024-05-22,1,1,May 21/24 - V2.1 rec'd,May 22/24 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","May 28/24 - Signed
May 22/24 - V3 sent to Province
May 21/24 - V2.1 rec'd
May 15/24 - V1 sent to Province"
Microsoft Defender for Endpoint (MDE) Expansion,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-639 MS Defender Ph1,38,V3,SIGNINGTIME,2024-05-23,2024-05-28,6,4,May 22/24 - V3 sent to Province,May 28/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","May 28/24 - Signed
May 22/24 - V3 sent to Province
May 21/24 - V2.1 rec'd
May 15/24 - V1 sent to Province"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V1,ADSL,2024-06-10,2024-07-11,32,24,June 10/24 - with Rian/Jen,July 11/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V2,CSBC,2024-07-12,2024-07-17,6,4,July 11/24 - V1 sent to Province,July 18/24 - V1.1 sent to Province,A new Province submission appeared without an explicit return line; v9 inferred the prior CSBC interval and then started the next ADSL turn on the new send date.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V3,ADSL,2024-07-18,2024-07-18,1,1,July 18/24 - V1.1 sent to Province,July 18/24 - V1.1 sent to Province,A new Province submission appeared without an explicit return line; Lori should confirm the missing hand-back sequence.,"A new ADSL turn was inferred because a later Province submission occurred without an explicit return event in the source text. The send/submission date is counted with the sender, per Sam.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V4,CSBC,2024-07-19,2024-07-26,8,6,July 18/24 - V1.1 sent to Province,July 26/24 - V2 rec'd,Explicit returned version 2 did not match the normalized ownership turn V4; v9 kept normalized turn labels and Lori should confirm the exact version breadcrumb.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V5,ADSL,2024-07-27,2024-07-29,3,1,July 26/24 - V2 rec'd,July 29/24 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,"SCO-PROV-656 Network Function Virtualization (NFV)
Formerly: Zscaler Common Infrastructure Standup: Initiative 3",39,V5,SIGNINGTIME,2024-07-30,2024-08-07,9,7,July 29/24 - V3 sent to Province,Aug 7/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd
July 18/24 - V1.1 sent to Province
July 11/24 - V1 sent to Province
July 11/24 - With Sian
July 11/24 - With Tyler
July 10/24 - SOW approved, SCO with Cathy/Nicole for review
June 14/24 - waiting for approved SOW
June 10/24 - with Rian/Jen"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-657 BCPS Zscaler Implementation Support: Initiative 3,40,V1,ADSL,2024-07-18,2024-07-18,1,1,July 18/24 - sent to Province,July 18/24 - sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd; with Tyler
July 18/24 - sent to Province"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-657 BCPS Zscaler Implementation Support: Initiative 3,40,V2,CSBC,2024-07-19,2024-07-26,8,6,July 18/24 - sent to Province,July 26/24 - V2 rec'd; with Tyler,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd; with Tyler
July 18/24 - sent to Province"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-657 BCPS Zscaler Implementation Support: Initiative 3,40,V3,ADSL,2024-07-27,2024-07-29,3,1,July 26/24 - V2 rec'd; with Tyler,July 29/24 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd; with Tyler
July 18/24 - sent to Province"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-657 BCPS Zscaler Implementation Support: Initiative 3,40,V3,SIGNINGTIME,2024-07-30,2024-08-07,9,7,July 29/24 - V3 sent to Province,Aug 7/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Aug 7/24 - Signed
July 29/24 - V3 sent to Province 
July 26/24 - V2 rec'd; with Tyler
July 18/24 - sent to Province"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V1,ADSL,2024-08-02,2024-08-13,12,8,Aug 2/24 - with Nicole/Cathy,Aug 13/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V2,CSBC,2024-08-14,2024-08-26,13,9,Aug 13/24 - V1 sent to Province,Aug 26/24 - V2.2 rec'd; V3 sent to Province,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V3,ADSL,2024-08-26,2024-08-26,1,1,Aug 26/24 - V2.2 rec'd; V3 sent to Province,Aug 26/24 - V2.2 rec'd; V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V4,CSBC,2024-08-27,2024-08-27,1,1,Aug 26/24 - V2.2 rec'd; V3 sent to Province,Aug 28/24 - question from Province with Cathy,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V5,ADSL,2024-08-28,2024-08-29,2,2,Aug 28/24 - question from Province with Cathy,Aug 29/24 - V3.1 sent to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V6,CSBC,2024-08-30,2024-09-12,14,10,Aug 29/24 - V3.1 sent to Province,Sept 12/24 - V4 rec'd; V5 sent to Province,Explicit returned version 4 did not match the normalized ownership turn V6; v9 kept normalized turn labels and Lori should confirm the exact version breadcrumb.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V7,ADSL,2024-09-12,2024-09-12,1,1,Sept 12/24 - V4 rec'd; V5 sent to Province,Sept 12/24 - V4 rec'd; V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Patch Management Phase 3B,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-662 Patch Mgmt Phase 3B,41,V7,SIGNINGTIME,2024-09-13,2024-09-20,8,6,Sept 12/24 - V4 rec'd; V5 sent to Province,Sept 20/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Sept 20/24 - Signed
Sept 12/24 - V4 rec'd; V5 sent to Province
Aug 29/24 - V3.1 sent to Province
Aug 28/24 - question from Province with Cathy
Aug 26/24 - V2.2 rec'd; V3 sent to Province
Aug 13/24 - V1 sent to Province
Aug 7/24 - with Tyler
Aug 2/24 - with Nicole/Cathy"
Microsoft Azure Arc,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-673 MS Azure Arc,42,V1,ADSL,2024-09-11,2024-09-23,13,9,Sept 11/24 - SOW with Province; SCO drafted,Sept 23/24 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 4/24 - Signed
Sept 23/24 - V1 sent to Province
Sept 19/24 - with Sian for approval
Sept 11/24 - SOW with Province; SCO drafted"
Microsoft Azure Arc,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-673 MS Azure Arc,42,V1,SIGNINGTIME,2024-09-24,2024-10-04,11,9,Sept 23/24 - V1 sent to Province,Oct 4/24 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Oct 4/24 - Signed
Sept 23/24 - V1 sent to Province
Sept 19/24 - with Sian for approval
Sept 11/24 - SOW with Province; SCO drafted"
